project,source_repo,source_path,source_line,type_base,fn,source_visibility,raw_eval_match,raw_pub,raw_concrete,raw_abstract,raw_file,exclusion_reason
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/entry.rs,170,,usize2page_entry,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/kernel/kernel__create_and_map_pages__impl0__alloc_and_map.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/entry.rs,186,,usize2pa,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/kernel/kernel__create_and_map_pages__impl0__alloc_and_map.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/entry.rs,197,,page_entry2usize,pub,exact_project_fn_type,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),verusage/source-projects/atmosphere/verified/pagetable/pagetable__entry__page_entry2usize.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap.rs,19,PageMap,init,pub,exact_project_fn_type,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagemap__impl0__init.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap.rs,86,PageMap,set,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagemap__impl0__set.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap.rs,122,PageMap,index,pub,project_fn_only,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/kernel/kernel__create_and_map_pages__impl0__check_address_space_va_range_free.rs,type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap.rs,132,PageMap,get,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__get_entry_1g_l3.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap_util_t.rs,14,,page_map_set_kernel_entry_range,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagemap_util_t__page_map_set_kernel_entry_range.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap_util_t.rs,69,,page_map_set_no_requires,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagemap_util_t__page_map_set_kernel_entry_range.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap_util_t.rs,98,,page_map_set,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__create_entry_l2.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap_util_t.rs,129,,page_perm_to_page_map,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/kernel/kernel__mem_util__impl0__create_entry.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagemap_util_t.rs,154,,flush_tlb_4kentry,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,23,PageTable,get_entry_l4,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__get_entry_l4.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,53,PageTable,get_entry_l3,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__get_entry_l3.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,92,PageTable,get_entry_1g_l3,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__get_entry_1g_l3.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,122,PageTable,get_entry_l2,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__get_entry_l2.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,168,PageTable,get_entry_2m_l2,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__get_entry_2m_l2.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,200,PageTable,get_entry_l1,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__get_entry_l1.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,244,PageTable,create_entry_l4,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__create_entry_l4.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,363,PageTable,create_entry_l3,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__create_entry_l3.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,507,PageTable,create_entry_l2,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__create_entry_l2.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,659,PageTable,map_4k_page,pub,exact_project_fn_type,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__map_4k_page.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,865,PageTable,unmap_4k_page,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,1047,PageTable,map_2m_page,pub,exact_project_fn_type,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__map_2m_page.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,1224,PageTable,remove_l2_entry,pub,exact_project_fn_type,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__remove_l2_entry.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,1423,PageTable,remove_l3_entry,pub,exact_project_fn_type,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),verusage/source-projects/atmosphere/verified/pagetable/pagetable__pagetable_impl_base__impl0__remove_l3_entry.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_impl_base.rs,1643,PageTable,remove_l4_entry,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_spec.rs,52,PageTable,new,pub,project_fn_only,,,,,type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_util.rs,39,PageTable,resolve_mapping_l4,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_util.rs,57,PageTable,resolve_mapping_4k_l3,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_util.rs,105,PageTable,resolve_mapping_4k_l2,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/pagetable/pagetable_util.rs,163,PageTable,resolve_mapping_4k_l1,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/pcid_alloc.rs,26,PcidAllocator,new,pub,project_fn_only,,,,,type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base
atmosphere,mars-research/atmosphere,kernel/verified/pcid_alloc.rs,43,PcidAllocator,init,pub,project_fn_only,,,,,type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base
atmosphere,mars-research/atmosphere,kernel/verified/pcid_alloc.rs,184,PcidAllocator,resolve,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_tree.rs,1569,,container_tree_check_is_ancestor,pub,exact_project_fn_type,pub,concrete_verified_clean,verified,verusage/source-projects/atmosphere/verified/process_manager/process_manager__container_tree__container_tree_check_is_ancestor.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,12,,scheduler_push_thread,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_base__impl0__schedule_blocked_thread.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,65,,scheduler_pop_head,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,114,,scheduler_remove_thread,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_kill_thread__impl0__kill_scheduled_thread.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,163,,container_push_proc,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_new_container__impl0__new_container_with_endpoint.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,216,,container_remove_proc,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_kill_proc__impl0__kill_process_none_root.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,269,,container_push_child,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_new_container__impl0__new_container_with_endpoint.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,320,,container_remove_child,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,370,,container_push_endpoint,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_base__impl0__new_endpoint.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,406,,container_pop_endpoint,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_drop_enpoints__impl0__drop_endpoint.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,442,,container_set_quota_mem_4k,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_base__impl0__new_endpoint.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,480,,container_insert_cpu,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_kill_container__impl0__transfer_idle_cpu.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,521,,container_remove_cpu,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_kill_container__impl0__transfer_idle_cpu.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,562,,container_set_quota,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_new_container__impl0__new_container_with_endpoint.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,600,,container_set_owned_threads,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_kill_thread__impl0__kill_running_thread.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,633,,container_set_root_proc,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,670,,page_to_container,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,727,,container_to_page,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,742,,page_to_container_tree_version,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,805,,page_to_container_tree_version_1,pub,exact_project_fn_type,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_new_container__impl0__new_container_with_endpoint.rs,included_in_pub_eval_raw
atmosphere,mars-research/atmosphere,kernel/verified/process_manager/container_util_t.rs,861,,container_perms_update_subtree_set,pub,exact_project_fn_type,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),verusage/source-projects/atmosphere/verified/process_manager/process_manager__impl_new_container__impl0__new_container_with_endpoint.rs,included_in_pub_eval_raw
