project,fn,representative_type_base,n_type_contexts,source_visibility_any_pub,reduction_status,raw_pub,raw_concrete,raw_abstract,all_reasons,type_bases_sample,source_paths_sample
memory-allocator,page_free_list_extend,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_generic.rs
memory-allocator,page_fresh,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_fresh_alloc,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_init,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_malloc,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_fast.rs
memory-allocator,page_queue_enqueue_from,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_queue_find_free_ex,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_queue_of,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_queue_push,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/queues.rs
memory-allocator,page_queue_push_back,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/queues.rs
memory-allocator,page_queue_remove,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/queues.rs
memory-allocator,page_retire,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_thread_free_collect,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_generic.rs
memory-allocator,page_to_full,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_unfull,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,pages_tmp,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/init.rs
memory-allocator,pop_block,LL,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,LL,verus-mimalloc/linked_list.rs
memory-allocator,prepend_contiguous_blocks,LL,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,LL,verus-mimalloc/linked_list.rs
memory-allocator,ptr_segment,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/layout.rs
memory-allocator,segment_alloc,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_calculate_slices,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_commit_mask,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/commit_segment.rs
memory-allocator,segment_commitx,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/commit_segment.rs
memory-allocator,segment_delayed_decommit,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/commit_segment.rs
memory-allocator,segment_ensure_committed,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/commit_segment.rs
memory-allocator,segment_free,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_os_alloc,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_page_alloc,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_page_clear,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_page_free,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_page_start_from_slice,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/layout.rs
memory-allocator,segment_perhaps_decommit,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/commit_segment.rs
memory-allocator,segment_reclaim_or_alloc,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_slice_split,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_span_allocate,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_span_free,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segment_span_free_coalesce_before,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segments_page_alloc,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,segments_page_find_and_allocate,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,set,CommitMask,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CommitMask,verus-mimalloc/commit_mask.rs
memory-allocator,set_ghost_data,LL,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,LL,verus-mimalloc/linked_list.rs
memory-allocator,set_has_aligned,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,set_in_full,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,set_is_committed,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,set_is_reset,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,set_is_zero_init,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,set_page_count,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,set_page_retired_max,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,set_page_retired_min,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,set_retire_expire,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,slice_bin,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/bin_sizes.rs
memory-allocator,slice_start,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,span_queue_delete,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/segment.rs
memory-allocator,sub_offset,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,take,ThreadLLSimple,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,ThreadLLSimple;ThreadLLWithDelayBits,verus-mimalloc/linked_list.rs
memory-allocator,thread_data_alloc,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/init.rs
memory-allocator,thread_id,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/thread.rs
memory-allocator,todo,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/types.rs
memory-allocator,unix_mmap,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_alloc.rs
